challenge_id,user_id,team_id,id,ip,provided,type,date
7,43,,1299,875427,05vdEV,correct,2019-11-20 19:33:07
5,44,,1300,875427,b2Rp,correct,2019-11-20 19:33:07
7,44,,1301,875427,05vdEV,correct,2019-11-20 19:34:49
25,36,,1302,875427,8A2FC22D-2260-4BC8-889C-B5A668DEC855,correct,2019-11-20 19:35:25
6,43,,1306,875427,bmdJc,correct,2019-11-20 19:36:26
48,53,,1307,875427,false,correct,2019-11-20 19:36:36
8,43,,1308,875427,uY3J5c,correct,2019-11-20 19:37:39
20,31,,1309,875427,aW9u,correct,2019-11-20 19:38:03
10,43,,1310,875427,b25,correct,2019-11-20 19:38:31
2,47,,1311,102080,QmFz,correct,2019-11-20 19:40:24
72,37,,1312,875427,c,correct,2019-11-20 19:40:27
11,43,,1313,875427,Bbm,correct,2019-11-20 19:41:14
56,37,,1314,875427,b,correct,2019-11-20 19:41:19
12,43,,1317,875427,RXa,correct,2019-11-20 19:42:51
1,53,,1319,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:43:23
53,37,,1322,875427,b,correct,2019-11-20 19:43:57
18,31,,1323,875427,Zm9y,correct,2019-11-20 19:44:11
13,43,,1324,875427,Wxs,correct,2019-11-20 19:44:15
52,37,,1325,875427,D,correct,2019-11-20 19:44:18
41,37,,1326,875427,c,correct,2019-11-20 19:44:39
40,37,,1327,875427,a,correct,2019-11-20 19:44:57
35,37,,1328,875427,d,correct,2019-11-20 19:45:19
34,37,,1330,875427,d,correct,2019-11-20 19:45:37
19,31,,1331,875427,bWF0,correct,2019-11-20 19:46:50
33,37,,1335,875427,c,correct,2019-11-20 19:48:18
32,37,,1336,875427,d,correct,2019-11-20 19:48:59
37,37,,1338,875427,a,correct,2019-11-20 19:49:26
9,31,,1340,875427,HRp,correct,2019-11-20 19:49:48
11,53,,1342,875427,Bbm,correct,2019-11-20 19:50:05
14,43,,1343,875427,Tm90UH,correct,2019-11-20 19:50:13
39,37,,1345,875427,b,correct,2019-11-20 19:50:42
78,36,,1346,875427,2FA,correct,2019-11-20 19:50:51
54,37,,1347,875427,False,correct,2019-11-20 19:50:52
73,37,,1348,875427,c,correct,2019-11-20 19:51:12
15,43,,1349,875427,Jvd,correct,2019-11-20 19:52:29
1,55,,1350,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:53:49
20,37,,1351,875427,aW9u,correct,2019-11-20 19:54:16
13,53,,1352,875427,Wxs,correct,2019-11-20 19:54:17
34,47,,1354,102080,d,correct,2019-11-20 19:55:14
16,43,,1355,875427,GVj,correct,2019-11-20 19:55:20
12,37,,1356,875427,RXa,correct,2019-11-20 19:55:48
7,55,,1358,875427,05vdEV,correct,2019-11-20 19:56:02
9,55,,1360,875427,HRp,correct,2019-11-20 19:57:51
35,47,,1362,102080,d,correct,2019-11-20 19:58:44
17,43,,1364,875427,dElu,correct,2019-11-20 19:59:56
36,47,,1365,102080,d,correct,2019-11-20 20:00:00
20,55,,1366,875427,aW9u,correct,2019-11-20 20:00:18
10,53,,1367,875427,b25,correct,2019-11-20 20:00:26
37,47,,1369,102080,a,correct,2019-11-20 20:00:55
38,47,,1371,102080,c,correct,2019-11-20 20:01:31
8,53,,1372,875427,uY3J5c,correct,2019-11-20 20:01:37
21,22,,1373,875427,22211904-DDF5-4D0A-8A76-F73BCAF3D897,correct,2019-11-20 20:02:09
55,31,,1374,875427,c,correct,2019-11-20 20:02:23
39,47,,1375,102080,b,correct,2019-11-20 20:03:02
7,53,,1376,875427,05vdEV,correct,2019-11-20 20:03:13
15,55,,1377,875427,Jvd,correct,2019-11-20 20:03:16
16,55,,1379,875427,GVj,correct,2019-11-20 20:03:34
19,43,,1381,875427,bWF0,correct,2019-11-20 20:03:43
56,31,,1382,875427,b,correct,2019-11-20 20:04:15
40,47,,1383,102080,a,correct,2019-11-20 20:04:21
40,31,,1384,875427,a,correct,2019-11-20 20:04:55
20,43,,1385,875427,aW9u,correct,2019-11-20 20:05:00
16,53,,1386,875427,GVj,correct,2019-11-20 20:05:20
9,43,,1387,875427,HRp,correct,2019-11-20 20:06:55
1,57,,1388,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:07:16
2,55,,1390,875427,QmFz,correct,2019-11-20 20:07:58
3,55,,1393,875427,ZTY0,correct,2019-11-20 20:08:16
35,31,,1394,875427,d,correct,2019-11-20 20:08:27
31,57,,1396,875427,a,correct,2019-11-20 20:08:54
4,55,,1397,875427,RW5j,correct,2019-11-20 20:09:09
5,55,,1398,875427,b2Rp,correct,2019-11-20 20:09:18
1,6,,1399,688022,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:09:23
36,31,,1400,875427,d,correct,2019-11-20 20:09:55
6,55,,1401,875427,bmdJc,correct,2019-11-20 20:10:08
52,31,,1403,875427,d,correct,2019-11-20 20:10:51
8,55,,1404,875427,uY3J5c,correct,2019-11-20 20:11:15
10,55,,1406,875427,b25,correct,2019-11-20 20:11:56
53,31,,1407,875427,b,correct,2019-11-20 20:11:57
3,6,,1409,688022,ZTY0,correct,2019-11-20 20:12:17
4,6,,1410,688022,RW5j,correct,2019-11-20 20:12:26
5,6,,1411,688022,b2Rp,correct,2019-11-20 20:12:56
2,6,,1412,688022,QmFz,correct,2019-11-20 20:13:09
11,55,,1413,875427,Bbm,correct,2019-11-20 20:13:56
3,25,,1414,510928,ZTY0,correct,2019-11-20 20:14:18
7,6,,1415,688022,05vdEV,correct,2019-11-20 20:14:55
12,55,,1416,875427,RXa,correct,2019-11-20 20:15:04
29,25,,1417,510928,1569E40B-E8D4-4B19-9692-AC77C7320FA7,correct,2019-11-20 20:15:20
6,6,,1418,688022,bmdJc,correct,2019-11-20 20:15:29
17,53,,1420,875427,dElu,correct,2019-11-20 20:16:12
1,59,,1421,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:16:19
8,6,,1423,688022,uY3J5c,correct,2019-11-20 20:18:15
18,43,,1424,875427,Zm9y,correct,2019-11-20 20:18:31
72,53,,1427,875427,c,correct,2019-11-20 20:18:49
10,6,,1428,688022,b25,correct,2019-11-20 20:19:18
31,59,,1435,875427,a,correct,2019-11-20 20:20:20
32,59,,1441,875427,d,correct,2019-11-20 20:21:10
34,31,,1442,875427,d,correct,2019-11-20 20:21:21
1,60,,1443,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:21:40
33,59,,1444,875427,c,correct,2019-11-20 20:21:41
31,36,,1445,306259,a,correct,2019-11-20 20:21:57
34,59,,1448,875427,d,correct,2019-11-20 20:22:05
74,31,,1449,875427,e,correct,2019-11-20 20:22:07
72,31,,1452,875427,c,correct,2019-11-20 20:22:58
35,59,,1453,875427,d,correct,2019-11-20 20:22:58
36,59,,1457,875427,d,correct,2019-11-20 20:23:45
32,36,,1459,306259,d,correct,2019-11-20 20:24:18
37,59,,1461,875427,a,correct,2019-11-20 20:25:01
38,59,,1462,875427,c,correct,2019-11-20 20:25:25
32,60,,1463,875427,d,correct,2019-11-20 20:25:37
39,59,,1464,875427,b,correct,2019-11-20 20:26:00
33,36,,1465,306259,c,correct,2019-11-20 20:26:00
40,59,,1466,875427,a,correct,2019-11-20 20:26:13
41,59,,1469,875427,c,correct,2019-11-20 20:26:34
42,59,,1471,875427,false,correct,2019-11-20 20:27:00
43,59,,1474,875427,false,correct,2019-11-20 20:27:09
34,36,,1476,306259,d,correct,2019-11-20 20:27:19
44,59,,1477,875427,false,correct,2019-11-20 20:27:20
78,31,,1478,783500,2fa,correct,2019-11-20 20:27:32
45,59,,1479,875427,true,correct,2019-11-20 20:27:41
79,31,,1482,783500,Owasp,correct,2019-11-20 20:28:02
35,60,,1483,875427,d,correct,2019-11-20 20:28:02
36,60,,1486,875427,d,correct,2019-11-20 20:28:25
35,36,,1491,306259,d,correct,2019-11-20 20:28:52
52,59,,1493,875427,d,correct,2019-11-20 20:29:11
38,60,,1494,875427,c,correct,2019-11-20 20:29:18
36,36,,1495,306259,d,correct,2019-11-20 20:29:21
72,59,,1496,875427,c,correct,2019-11-20 20:29:30
39,60,,1497,875427,b,correct,2019-11-20 20:29:34
74,59,,1498,875427,e,correct,2019-11-20 20:29:46
40,60,,1499,875427,a,correct,2019-11-20 20:29:47
41,60,,1503,875427,c,correct,2019-11-20 20:30:31
55,59,,1504,875427,c,correct,2019-11-20 20:30:31
37,36,,1505,306259,a,correct,2019-11-20 20:30:47
42,60,,1506,875427,false,correct,2019-11-20 20:31:00
43,60,,1507,875427,false,correct,2019-11-20 20:31:20
56,59,,1508,875427,b,correct,2019-11-20 20:31:20
1,62,,1509,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:31:28
44,60,,1510,875427,false,correct,2019-11-20 20:31:31
54,59,,1511,875427,false,correct,2019-11-20 20:31:37
45,60,,1512,875427,true,correct,2019-11-20 20:31:45
57,59,,1513,875427,true,correct,2019-11-20 20:31:53
46,60,,1514,875427,false,correct,2019-11-20 20:32:17
47,60,,1517,875427,true,correct,2019-11-20 20:32:36
48,60,,1519,875427,false,correct,2019-11-20 20:32:44
46,59,,1521,875427,false,correct,2019-11-20 20:33:32
47,59,,1522,875427,true,correct,2019-11-20 20:33:42
50,60,,1523,875427,false,correct,2019-11-20 20:33:49
48,59,,1524,875427,false,correct,2019-11-20 20:33:52
49,59,,1525,875427,false,correct,2019-11-20 20:34:06
50,59,,1527,875427,false,correct,2019-11-20 20:34:21
52,60,,1529,875427,d,correct,2019-11-20 20:34:45
31,62,,1530,875427,a,correct,2019-11-20 20:35:15
58,59,,1531,875427,a,correct,2019-11-20 20:35:15
53,60,,1532,875427,b,correct,2019-11-20 20:35:16
59,59,,1533,875427,false,correct,2019-11-20 20:35:29
31,65,,1534,875427,a,correct,2019-11-20 20:35:29
54,60,,1535,875427,false,correct,2019-11-20 20:35:31
32,65,,1536,875427,d,correct,2019-11-20 20:35:42
33,65,,1537,875427,c,correct,2019-11-20 20:36:00
1,63,,1538,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:36:19
34,65,,1540,875427,d,correct,2019-11-20 20:36:19
55,60,,1542,875427,c,correct,2019-11-20 20:36:35
56,60,,1545,875427,b,correct,2019-11-20 20:37:12
35,65,,1546,875427,d,correct,2019-11-20 20:37:37
36,65,,1547,875427,d,correct,2019-11-20 20:37:49
37,65,,1550,875427,a,correct,2019-11-20 20:38:10
38,65,,1552,875427,c,correct,2019-11-20 20:38:23
31,63,,1553,875427,a,correct,2019-11-20 20:38:28
39,65,,1554,875427,b,correct,2019-11-20 20:38:34
31,66,,1555,875427,a,correct,2019-11-20 20:38:42
40,65,,1556,875427,a,correct,2019-11-20 20:38:47
41,65,,1558,875427,c,correct,2019-11-20 20:39:09
42,65,,1559,875427,false,correct,2019-11-20 20:39:19
43,65,,1560,875427,false,correct,2019-11-20 20:39:31
44,65,,1561,875427,false,correct,2019-11-20 20:39:41
45,65,,1562,875427,true,correct,2019-11-20 20:39:51
46,65,,1563,875427,false,correct,2019-11-20 20:39:58
47,65,,1564,875427,true,correct,2019-11-20 20:40:06
48,65,,1565,875427,false,correct,2019-11-20 20:40:13
76,65,,1567,875427,d,correct,2019-11-20 20:41:00
31,67,,1569,875427,A,correct,2019-11-20 20:41:14
53,65,,1570,875427,b,correct,2019-11-20 20:41:23
52,65,,1572,875427,d,correct,2019-11-20 20:41:39
54,65,,1573,875427,false,correct,2019-11-20 20:41:48
32,67,,1574,875427,D,correct,2019-11-20 20:41:49
4,25,,1578,825501,RW5j,correct,2019-11-20 20:42:24
55,65,,1580,875427,c,correct,2019-11-20 20:42:35
2,25,,1581,825501,QmFz,correct,2019-11-20 20:42:37
33,67,,1582,875427,C,correct,2019-11-20 20:42:45
5,25,,1583,825501,b2Rp,correct,2019-11-20 20:42:51
6,25,,1585,338255,bmdJc,correct,2019-11-20 20:43:33
41,47,,1586,654881,c,correct,2019-11-20 20:43:41
72,65,,1588,875427,c,correct,2019-11-20 20:44:08
56,65,,1590,875427,b,correct,2019-11-20 20:44:38
57,65,,1591,875427,true,correct,2019-11-20 20:44:57
1,66,,1592,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:45:12
74,65,,1593,875427,e,correct,2019-11-20 20:45:26
1,67,,1594,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:45:39
43,47,,1597,654881,false,correct,2019-11-20 20:46:24
44,47,,1598,654881,false,correct,2019-11-20 20:46:36
32,66,,1599,875427,d,correct,2019-11-20 20:46:37
42,47,,1600,654881,false,correct,2019-11-20 20:46:47
50,65,,1601,875427,false,correct,2019-11-20 20:46:55
58,65,,1603,875427,a,correct,2019-11-20 20:47:15
45,47,,1606,654881,true,correct,2019-11-20 20:47:51
1,65,,1608,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:48:04
46,47,,1609,654881,false,correct,2019-11-20 20:48:08
47,47,,1610,654881,true,correct,2019-11-20 20:48:21
59,65,,1611,875427,false,correct,2019-11-20 20:48:22
60,65,,1612,875427,d,correct,2019-11-20 20:48:30
48,47,,1613,654881,false,correct,2019-11-20 20:48:35
61,65,,1614,875427,a,correct,2019-11-20 20:48:38
62,65,,1615,875427,d,correct,2019-11-20 20:48:45
49,47,,1616,654881,false,correct,2019-11-20 20:48:50
50,47,,1618,654881,false,correct,2019-11-20 20:49:04
71,65,,1620,875427,a,correct,2019-11-20 20:49:11
63,65,,1622,875427,c,correct,2019-11-20 20:49:21
64,65,,1624,875427,a,correct,2019-11-20 20:49:30
65,65,,1625,875427,b,correct,2019-11-20 20:49:39
51,47,,1627,654881,true,correct,2019-11-20 20:49:45
66,65,,1628,875427,a,correct,2019-11-20 20:49:46
67,65,,1630,875427,c,correct,2019-11-20 20:49:54
68,65,,1634,875427,c,correct,2019-11-20 20:50:17
69,65,,1635,875427,c,correct,2019-11-20 20:50:26
70,65,,1636,875427,b,correct,2019-11-20 20:50:36
36,66,,1637,875427,d,correct,2019-11-20 20:50:38
75,65,,1638,875427,a,correct,2019-11-20 20:50:48
52,47,,1643,654881,d,correct,2019-11-20 20:51:25
38,66,,1645,875427,c,correct,2019-11-20 20:51:55
38,36,,1647,306259,c,correct,2019-11-20 20:52:08
39,66,,1648,875427,b,correct,2019-11-20 20:52:14
53,47,,1649,654881,b,correct,2019-11-20 20:52:16
39,36,,1650,306259,b,correct,2019-11-20 20:52:28
40,66,,1651,875427,a,correct,2019-11-20 20:52:35
40,36,,1653,306259,a,correct,2019-11-20 20:53:15
41,66,,1654,875427,c,correct,2019-11-20 20:53:21
42,66,,1655,875427,false,correct,2019-11-20 20:53:43
10,65,,1656,875427,b25,correct,2019-11-20 20:53:46
43,66,,1657,875427,False,correct,2019-11-20 20:53:53
54,47,,1658,654881,false,correct,2019-11-20 20:54:24
44,66,,1659,875427,false,correct,2019-11-20 20:54:32
45,66,,1660,875427,true,correct,2019-11-20 20:54:46
46,66,,1662,875427,false,correct,2019-11-20 20:55:03
41,36,,1663,306259,c,correct,2019-11-20 20:55:06
7,65,,1664,875427,05vdEV,correct,2019-11-20 20:55:07
55,47,,1665,654881,c,correct,2019-11-20 20:55:10
47,66,,1666,875427,true,correct,2019-11-20 20:55:17
48,66,,1667,875427,false,correct,2019-11-20 20:55:27
56,47,,1668,654881,b,correct,2019-11-20 20:55:40
49,66,,1669,875427,false,correct,2019-11-20 20:55:43
50,66,,1670,875427,false,correct,2019-11-20 20:55:57
12,65,,1672,875427,RXa,correct,2019-11-20 20:56:10
57,47,,1674,654881,true,correct,2019-11-20 20:56:31
58,47,,1675,654881,a,correct,2019-11-20 20:56:42
59,47,,1678,654881,false,correct,2019-11-20 20:56:54
43,36,,1679,306259,false,correct,2019-11-20 20:56:56
60,47,,1682,654881,d,correct,2019-11-20 20:57:12
61,47,,1683,654881,a,correct,2019-11-20 20:57:40
62,47,,1686,654881,d,correct,2019-11-20 20:57:56
54,66,,1688,875427,false,correct,2019-11-20 20:58:18
1,68,,1689,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 20:58:18
63,47,,1690,654881,c,correct,2019-11-20 20:58:35
15,65,,1691,875427,Jvd,correct,2019-11-20 20:58:37
64,47,,1694,654881,a,correct,2019-11-20 20:58:52
55,66,,1695,875427,c,correct,2019-11-20 20:58:52
65,47,,1696,654881,b,correct,2019-11-20 20:59:40
56,66,,1697,875427,b,correct,2019-11-20 20:59:48
66,47,,1698,654881,a,correct,2019-11-20 20:59:56
57,66,,1699,875427,true,correct,2019-11-20 21:00:03
67,47,,1700,654881,c,correct,2019-11-20 21:00:32
58,66,,1701,875427,a,correct,2019-11-20 21:00:43
59,66,,1702,875427,false,correct,2019-11-20 21:01:05
68,47,,1705,654881,c,correct,2019-11-20 21:01:31
60,66,,1706,875427,d,correct,2019-11-20 21:01:34
69,47,,1707,654881,c,correct,2019-11-20 21:01:45
61,66,,1708,875427,a,correct,2019-11-20 21:01:49
70,47,,1709,654881,b,correct,2019-11-20 21:02:13
62,66,,1710,875427,d,correct,2019-11-20 21:02:13
1,69,,1711,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:02:27
71,47,,1712,654881,a,correct,2019-11-20 21:02:36
63,66,,1713,875427,c,correct,2019-11-20 21:02:39
64,66,,1715,875427,a,correct,2019-11-20 21:03:04
72,47,,1718,654881,c,correct,2019-11-20 21:03:18
65,66,,1719,875427,b,correct,2019-11-20 21:03:29
67,66,,1726,875427,c,correct,2019-11-20 21:04:30
68,66,,1729,875427,c,correct,2019-11-20 21:04:56
69,66,,1730,875427,c,correct,2019-11-20 21:05:08
70,66,,1731,875427,b,correct,2019-11-20 21:05:19
71,66,,1732,875427,a,correct,2019-11-20 21:05:32
72,66,,1733,875427,c,correct,2019-11-20 21:06:12
7,69,,1735,875427,05vdEV,correct,2019-11-20 21:06:41
18,65,,1740,875427,Zm9y,correct,2019-11-20 21:07:55
74,47,,1741,654881,e,correct,2019-11-20 21:08:35
75,47,,1742,654881,a,correct,2019-11-20 21:08:52
76,47,,1744,654881,d,correct,2019-11-20 21:09:10
31,73,,1747,875427,a,correct,2019-11-20 21:09:39
32,73,,1748,875427,d,correct,2019-11-20 21:10:01
17,65,,1752,875427,dElu,correct,2019-11-20 21:10:47
1,70,,1753,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:11:11
74,66,,1755,875427,e,correct,2019-11-20 21:11:40
34,73,,1758,875427,d,correct,2019-11-20 21:11:53
75,66,,1760,875427,a,correct,2019-11-20 21:12:01
76,66,,1762,875427,d,correct,2019-11-20 21:12:14
4,47,,1765,654881,RW5j,correct,2019-11-20 21:12:34
9,65,,1766,875427,HRp,correct,2019-11-20 21:12:44
36,73,,1767,875427,d,correct,2019-11-20 21:12:45
5,47,,1769,654881,b2Rp,correct,2019-11-20 21:14:01
7,47,,1770,654881,05vdEV,correct,2019-11-20 21:16:42
45,36,,1771,306259,true,correct,2019-11-20 21:16:44
1,73,,1772,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:16:51
1,72,,1773,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:17:24
16,65,,1774,875427,GVj,correct,2019-11-20 21:18:06
7,70,,1775,875427,05vdEV,correct,2019-11-20 21:18:10
6,47,,1776,654881,bmdJc,correct,2019-11-20 21:18:20
39,26,,1777,510928,B,correct,2019-11-20 21:19:03
46,36,,1778,306259,false,correct,2019-11-20 21:19:06
47,36,,1779,306259,true,correct,2019-11-20 21:19:16
48,36,,1780,306259,false,correct,2019-11-20 21:19:27
42,26,,1781,510928,False,correct,2019-11-20 21:19:34
43,26,,1783,510928,False,correct,2019-11-20 21:19:52
73,65,,1785,875427,c,correct,2019-11-20 21:19:59
44,26,,1786,510928,False,correct,2019-11-20 21:20:02
11,70,,1787,875427,Bbm,correct,2019-11-20 21:20:03
46,26,,1789,510928,False,correct,2019-11-20 21:20:10
45,26,,1790,510928,True,correct,2019-11-20 21:20:26
47,26,,1792,510928,True,correct,2019-11-20 21:20:36
32,72,,1793,875427,d,correct,2019-11-20 21:20:39
48,26,,1794,510928,False,correct,2019-11-20 21:20:49
49,26,,1795,510928,False,correct,2019-11-20 21:21:01
50,26,,1796,510928,False,correct,2019-11-20 21:21:10
8,47,,1797,654881,uY3J5c,correct,2019-11-20 21:21:22
51,26,,1798,510928,True,correct,2019-11-20 21:21:29
58,26,,1799,510928,A,correct,2019-11-20 21:21:41
59,26,,1800,510928,False,correct,2019-11-20 21:21:51
60,26,,1802,510928,D,correct,2019-11-20 21:22:03
15,70,,1803,875427,Jvd,correct,2019-11-20 21:22:20
61,26,,1805,510928,A,correct,2019-11-20 21:22:29
76,36,,1806,306259,d,correct,2019-11-20 21:22:31
1,74,,1807,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:22:33
62,26,,1809,510928,D,correct,2019-11-20 21:22:41
63,26,,1811,510928,C,correct,2019-11-20 21:22:55
64,26,,1813,510928,A,correct,2019-11-20 21:23:12
10,47,,1814,654881,b25,correct,2019-11-20 21:23:16
65,26,,1816,510928,B,correct,2019-11-20 21:23:35
13,65,,1817,875427,Wxs,correct,2019-11-20 21:23:44
75,36,,1822,306259,a,correct,2019-11-20 21:24:11
19,70,,1824,875427,bWF0,correct,2019-11-20 21:24:13
66,26,,1825,510928,A,correct,2019-11-20 21:24:15
75,26,,1826,510928,A,correct,2019-11-20 21:24:31
8,65,,1827,875427,uY3J5c,correct,2019-11-20 21:24:44
76,26,,1828,510928,D,correct,2019-11-20 21:24:46
34,72,,1829,875427,d,correct,2019-11-20 21:25:03
14,65,,1833,875427,Tm90UH,correct,2019-11-20 21:27:16
31,75,,1836,875427,a,correct,2019-11-20 21:27:30
32,75,,1837,875427,d,correct,2019-11-20 21:27:49
10,70,,1838,875427,b25,correct,2019-11-20 21:27:52
33,75,,1839,875427,c,correct,2019-11-20 21:28:24
34,75,,1841,875427,d,correct,2019-11-20 21:28:42
2,65,,1842,875427,QmFz,correct,2019-11-20 21:28:43
6,65,,1844,875427,bmdJc,correct,2019-11-20 21:29:00
35,72,,1845,875427,d,correct,2019-11-20 21:29:08
35,75,,1846,875427,d,correct,2019-11-20 21:29:11
36,75,,1847,875427,d,correct,2019-11-20 21:29:29
36,72,,1848,875427,d,correct,2019-11-20 21:29:36
37,72,,1851,875427,a,correct,2019-11-20 21:30:06
37,75,,1852,875427,a,correct,2019-11-20 21:30:07
7,74,,1853,875427,05vdEV,correct,2019-11-20 21:30:14
5,65,,1854,875427,b2Rp,correct,2019-11-20 21:30:19
38,75,,1855,875427,c,correct,2019-11-20 21:30:24
38,72,,1856,875427,c,correct,2019-11-20 21:30:24
39,75,,1857,875427,b,correct,2019-11-20 21:30:34
39,72,,1858,875427,b,correct,2019-11-20 21:30:37
40,75,,1859,875427,a,correct,2019-11-20 21:30:51
40,72,,1860,875427,a,correct,2019-11-20 21:30:53
19,65,,1861,875427,bWF0,correct,2019-11-20 21:31:03
41,75,,1862,875427,c,correct,2019-11-20 21:31:07
41,72,,1863,875427,c,correct,2019-11-20 21:31:13
11,47,,1864,654881,Bbm,correct,2019-11-20 21:31:16
42,75,,1865,875427,false,correct,2019-11-20 21:31:41
42,72,,1866,875427,false,correct,2019-11-20 21:31:41
31,78,,1867,875427,a,correct,2019-11-20 21:31:50
43,72,,1868,875427,false,correct,2019-11-20 21:32:00
43,75,,1869,875427,false,correct,2019-11-20 21:32:07
44,75,,1870,875427,false,correct,2019-11-20 21:32:14
44,72,,1871,875427,false,correct,2019-11-20 21:32:14
45,75,,1873,875427,true,correct,2019-11-20 21:32:25
45,72,,1874,875427,True,correct,2019-11-20 21:32:27
46,75,,1875,875427,false,correct,2019-11-20 21:32:34
46,72,,1876,875427,false,correct,2019-11-20 21:32:37
32,78,,1878,875427,d,correct,2019-11-20 21:32:44
47,75,,1879,875427,true,correct,2019-11-20 21:32:44
47,72,,1880,875427,True,correct,2019-11-20 21:33:18
48,75,,1881,875427,false,correct,2019-11-20 21:33:19
48,72,,1883,875427,false,correct,2019-11-20 21:33:33
49,75,,1887,875427,false,correct,2019-11-20 21:34:09
1,77,,1888,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:34:54
13,74,,1889,875427,Wxs,correct,2019-11-20 21:34:55
50,75,,1890,875427,false,correct,2019-11-20 21:35:12
35,78,,1891,875427,d,correct,2019-11-20 21:35:13
50,72,,1892,875427,false,correct,2019-11-20 21:35:18
51,75,,1893,875427,true,correct,2019-11-20 21:35:31
51,72,,1894,875427,True,correct,2019-11-20 21:35:36
12,47,,1896,654881,RXa,correct,2019-11-20 21:35:46
31,79,,1897,875427,a,correct,2019-11-20 21:35:51
52,72,,1898,875427,d,correct,2019-11-20 21:36:15
52,75,,1899,875427,d,correct,2019-11-20 21:36:38
74,78,,1900,875427,e,correct,2019-11-20 21:36:49
4,65,,1902,875427,RW5j,correct,2019-11-20 21:37:05
72,78,,1903,875427,c,correct,2019-11-20 21:37:26
53,72,,1905,875427,b,correct,2019-11-20 21:37:44
1,79,,1906,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 21:37:44
53,75,,1907,875427,b,correct,2019-11-20 21:37:48
54,75,,1908,875427,false,correct,2019-11-20 21:38:15
54,72,,1909,875427,false,correct,2019-11-20 21:38:19
56,78,,1910,875427,b,correct,2019-11-20 21:38:23
55,72,,1913,875427,c,correct,2019-11-20 21:38:53
55,75,,1914,875427,c,correct,2019-11-20 21:38:54
56,75,,1918,875427,b,correct,2019-11-20 21:39:27
53,78,,1919,875427,b,correct,2019-11-20 21:39:31
56,72,,1920,875427,b,correct,2019-11-20 21:39:41
13,47,,1921,654881,Wxs,correct,2019-11-20 21:39:42
57,75,,1922,875427,true,correct,2019-11-20 21:40:00
57,72,,1923,875427,True,correct,2019-11-20 21:40:05
55,78,,1925,875427,c,correct,2019-11-20 21:40:10
58,75,,1926,875427,a,correct,2019-11-20 21:40:12
58,72,,1927,875427,a,correct,2019-11-20 21:40:17
59,75,,1928,875427,false,correct,2019-11-20 21:40:19
3,65,,1929,875427,ZTY0,correct,2019-11-20 21:40:26
59,72,,1930,875427,false,correct,2019-11-20 21:40:26
52,78,,1934,875427,d,correct,2019-11-20 21:40:45
60,72,,1935,875427,d,correct,2019-11-20 21:40:48
60,75,,1936,875427,d,correct,2019-11-20 21:40:49
40,78,,1938,875427,a,correct,2019-11-20 21:41:04
61,75,,1939,875427,a,correct,2019-11-20 21:41:05
11,79,,1940,875427,Bbm,correct,2019-11-20 21:41:10
61,72,,1941,875427,a,correct,2019-11-20 21:41:18
62,75,,1942,875427,d,correct,2019-11-20 21:41:26
62,72,,1943,875427,d,correct,2019-11-20 21:41:37
41,78,,1944,875427,c,correct,2019-11-20 21:41:41
63,75,,1945,875427,c,correct,2019-11-20 21:41:43
63,72,,1948,875427,c,correct,2019-11-20 21:41:54
34,78,,1949,875427,d,correct,2019-11-20 21:41:59
64,75,,1950,875427,a,correct,2019-11-20 21:41:59
64,72,,1951,875427,a,correct,2019-11-20 21:42:08
65,75,,1952,875427,b,correct,2019-11-20 21:42:14
65,72,,1953,875427,b,correct,2019-11-20 21:42:20
66,75,,1956,875427,a,correct,2019-11-20 21:42:39
66,72,,1957,875427,a,correct,2019-11-20 21:42:42
